author_id,lang,created_at.x,id,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,url,description,name,location,verified,created_at.y,username
1355681987282014211,es,2021-04-21T01:12:04.000Z,1384676276422729728,@rvidal88 @jmanalich Hay algo de comentario en tu ignorancia,0,0,1,0,"","Cientifico, cinéfilo y fanático de la buena cocina.",Fuegoflama,"",FALSE,2021-01-31T00:59:21.000Z,Fuegoflama1
1366845131056373768,es,2021-04-20T20:58:59.000Z,1384612583135657989,@jmanalich Cual vacuna te pusiste tu,0,0,0,0,"","Csd Colo Colo , Rockero y piscolero",C&!$7!@N,"",FALSE,2021-03-02T20:17:44.000Z,C7N19
1369728701961736195,und,2021-04-20T23:14:05.000Z,1384646582415540225,@jmanalich https://t.co/IalGSDe95U,0,0,0,0,"","",Charlie Brown,"",FALSE,2021-03-10T19:16:00.000Z,Runastros
1380041674529906691,es,2021-04-21T04:08:54.000Z,1384720777929445376,@jmanalich Notable! El país más cornetero del mundo!,0,0,0,0,"","Here only to question everything, the Matrix is unfolding
The virus exists only on fear and in the lamestream media.",Solid Snake,"",FALSE,2021-04-08T06:15:57.000Z,SolidSnakeCHL
1380943393635844096,es,2021-04-20T21:40:04.000Z,1384622921537163265,"@jmanalich Por lo visto la frase miente ,miente que lago queda se vee reflejado en hacer todo un culto y estadísticas de una enfermedad que nunca existió...la Ciencia ha terminado prostituyendose usando y mostrándole a las masas que un virus está asolando la población ...",0,0,0,0,"","",Pablo,"",FALSE,2021-04-10T17:59:17.000Z,Pablo48738473
1382163241162448904,es,2021-04-21T03:02:42.000Z,1384704114274324483,"@jmanalich @ignaciolo claro que no podemos comparnos con USA porque elos tienen mucah poblacion ,con israel si porque su poblacion es menor pero tiene 18 y nosotros 13 eso quiere decir que Chile va bien ni mal ,si no saber que vacuna es la mejor y no tener problemas a futuro",0,1,0,0,"","",paul,"",FALSE,2021-04-14T02:46:42.000Z,paul47918943
1382669996594171905,es,2021-04-21T00:55:16.000Z,1384672047465472003,"@PUV12036220 @scandiskwindows @jmanalich @ministeriosalud @MeVacuno @DrEnriqueParis @elaval Yo les regalo mis dos dosis.
Vacunación???
Inmunizados ???
Jajajaja",0,0,0,0,"",Te invito a invitarme a   compartir un gran viaje por la #Cultura #Travel #Gastronomia #Arquitectura #Lectura #VideoSorprendentes #Danza y un poco de #Humor😃😘,Amadheus,"",FALSE,2021-04-15T12:20:06.000Z,AmadheusSan
142144547,es,2021-04-21T00:16:12.000Z,1384662216918642689,@jmanalich Incompetente hijo de puta,0,0,0,0,"","",Patricio Diaz,"",FALSE,2010-05-10T02:57:13.000Z,Alucard_1979
14554339,es,2021-04-21T02:26:18.000Z,1384694957533970434,@Don_Arturo1879 @jmanalich Y bastantes especialidades en inmunología,0,0,0,0,"","Católico, identificado con visión de San Alberto Hurtado. Con la ciencia es suficiente para argumentar y la fe para la paciencia y no caer en descalificaciones.",José Rojas Silva,"",FALSE,2008-04-27T02:22:18.000Z,jiros
1526584219,es,2021-04-21T02:40:23.000Z,1384698500953354240,"@jmanalich Pero , quedamos estancados . Algo pasa y hay que actuar rápido!!",0,0,0,0,"",Por un Chile más desarrollado.,Bea,Ciudadana de Chile ,FALSE,2013-06-18T03:12:07.000Z,h_beax
159339214,es,2021-04-21T02:32:13.000Z,1384696445517901832,"@jmanalich @oliverrey Es mejor no alardear...saldrá toda la #IzquierdaMiserable a conspirar contra el plan de vacunación, que triste lo q estoy escribiendo. Deberíamos estar todos los compatriotas felices...pero no, hay algunos del día uno de la pandemia...quieren muertos!! https://t.co/wiqxw1koye",0,0,1,0,"","Independiente, Amo mi LIBERTAD Y lucharé por ella!! El q bloquea pierde y si te bloqueo fue por roto. Fuera a los COMUNISTA!!","Patri, PATRIOTA de corazón!!",Chile,FALSE,2010-06-25T03:15:02.000Z,pcharlesm
164451966,es,2021-04-21T01:54:42.000Z,1384687002973609984,"@catibra @scandiskwindows @PUV12036220 @jmanalich @ministeriosalud @MeVacuno @DrEnriqueParis @elaval Si, pero no existen tantas vacunas, y se deben asegurar las segundas dosis, no es efectivo vacunar como locos sólo con la primera dosis, deben llegar más vacunas para acelerar el proceso.",0,0,0,0,"","Ingeniero Industrial, especializado en tecnologías alimentarias, Químico de corazón, amante de los animales y del romántico viajero...💙",Mabel,"",FALSE,2010-07-08T22:42:24.000Z,Mabelyn_A
164451966,es,2021-04-20T23:06:50.000Z,1384644757536874496,"@catibra @scandiskwindows @PUV12036220 @jmanalich @ministeriosalud @MeVacuno @DrEnriqueParis @elaval Y por qué si los de 30 aún no se vacunan, ni los bajo 47 años.",0,1,0,0,"","Ingeniero Industrial, especializado en tecnologías alimentarias, Químico de corazón, amante de los animales y del romántico viajero...💙",Mabel,"",FALSE,2010-07-08T22:42:24.000Z,Mabelyn_A
164451966,es,2021-04-21T01:28:28.000Z,1384680400895758336,"@catibra @scandiskwindows @PUV12036220 @jmanalich @ministeriosalud @MeVacuno @DrEnriqueParis @elaval Si, considerando que sólo un 65% de las personas de 48 y 49 se vacunaron! Los demás debemos seguir esperando, espero llegue pronto un cargamento más grande de dosis para que se acelere el proceso.",0,1,0,0,"","Ingeniero Industrial, especializado en tecnologías alimentarias, Químico de corazón, amante de los animales y del romántico viajero...💙",Mabel,"",FALSE,2010-07-08T22:42:24.000Z,Mabelyn_A
