author_id,lang,created_at.x,id,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,url,description,name,location,verified,created_at.y,username
100997093,und,2021-04-21T01:55:26.000Z,1384687186478518273,@Camila_RojasV @elfrente_amplio #Cecerolazo #RenunciaPiñera #TercerRetiro10xCiento #NoAlTC,0,0,0,0,"",cruzado hasta la muerte,Marcelo Coleman,CHILE,FALSE,2010-01-01T15:25:24.000Z,coleman1499
1018247377763921921,es,2021-04-21T02:37:42.000Z,1384697823917191170,@Camila_RojasV Deberían castrar a ese HDP!!!,0,0,0,0,"","#RechazoCrece ,  convencido de que la única forma de progresar y crecer es el rigor, orden, disciplina  y respeto.
Por la razón o por la fuerza!!!",MARCELO Rebolledo,Chile,FALSE,2018-07-14T21:34:27.000Z,MARCELOReboll17
102513232,es,2021-04-21T01:57:39.000Z,1384687746611023872,@Camila_RojasV Para que no le queden ganar de romper la propiedad pública.,0,0,0,0,"","Profesora por siempre junto a mis dos amores, mi amada hija y mi mamita.",Matilde Araya C.,"",FALSE,2010-01-06T23:29:57.000Z,matildearaya
1033447465742204928,es,2021-04-21T02:02:36.000Z,1384688990171893763,"@Camila_RojasV si no te gusta pagaselo y paga la fianza, sino anday puro vendiendo  la pesca",0,0,0,0,"",Lucho por lo justo y cierto,Jorge Flores,"Santiago, Metropolitana de San",FALSE,2018-08-25T20:14:11.000Z,JorgeFl69744910
1042837099597193217,es,2021-04-21T06:06:55.000Z,1384750475996798976,@Camila_RojasV @Ebrielynca carabineros esta tan podrido q no se puede refundar. hay q eliminarlos y hacer otra cosa nueva,0,0,0,0,"","",neo,"",FALSE,2018-09-20T18:05:14.000Z,NNeeoO_OoeeNN
105230176,es,2021-04-21T02:00:29.000Z,1384688456736067591,@Camila_RojasV @elfrente_amplio Y aparecerá Boric y Jackson a salvar a Piñera...,0,0,0,0,"","Trabajador Social, futbolero de corazón en PES, Lolero, Semi-gamer y músico.",Alex Vargas,"",FALSE,2010-01-15T19:18:34.000Z,ACEVR
1110234447683747840,es,2021-04-21T04:18:15.000Z,1384723130841772034,"@Camila_RojasV Es verdad ocho años es un absurdo, debería haber sido perpetua porque ese acto criminal fue en perjuicio de muchos trabajadores que por acciones como esa estuvieron meses privados de su transporte",0,0,0,0,"","",Bernardita Feliú Villegas,"",FALSE,2019-03-25T17:38:14.000Z,villegas_feliu
1124522392926281730,es,2021-04-21T03:36:23.000Z,1384712591864483841,@Andy25690222 @Camila_RojasV Por romper un coso del metro? No,0,0,0,0,"","activista del caos y pastor de la iglesia Satanica de recoleta, patriota de verdad",El artista formalmente conocido como Elmo,"",FALSE,2019-05-04T03:53:25.000Z,Eldiablo_O_Elmo
1133852194992775174,es,2021-04-21T03:22:07.000Z,1384709000722276352,@Camila_RojasV @elfrente_amplio Golpistas. Usteden han puesto en peligro la estabilidad de la nacion desde el estallido de ratas y lo siguen haciendo con sus leyes inconstitucionales.,0,0,0,0,"","""La democracia es el ideal de los ilusos"" (Diego Portales)",Individuo,"",FALSE,2019-05-29T21:46:44.000Z,JuanchuMc
115065074,und,2021-04-21T02:10:05.000Z,1384690875238948873,@Camila_RojasV https://t.co/Xz5y4poG9X,0,0,0,0,"","Patriota 🇨🇱  ANCAP 🐍 
Debemos defender siempre el derecho a la vida, a la libertad y a la propiedad. 
Viva la Libertad Carajo!",Otra vez sopa...🍵,Terra Incógnita,FALSE,2010-02-17T14:09:48.000Z,NoAlComunismo99
1185345493284597761,es,2021-04-21T02:23:07.000Z,1384694154832265216,"@Camila_RojasV Uds defienden sólo DELINCUENTES, xq uds son iguales",0,0,1,0,"","Mamá sobretodo, simpática, amo el campo. Acompañada del mejor 3 hermosos hijos y muy directa.En algún momento de mi vida fui extra de TV.",Cristy ☭⃠💚,"",FALSE,2019-10-19T00:03:06.000Z,Cristy23670190
1186122365614411776,es,2021-04-21T05:22:55.000Z,1384739403906621440,@Camila_RojasV @elfrente_amplio Ya han ido de a 6 y necesitan 10!!! Sale en la constitución hay que leer y preparar un plan que prospere no decir algo que no va tener resultado,0,0,0,0,"",Ingeniero en minas,J_Hidalgo,"",FALSE,2019-10-21T03:30:00.000Z,cambhack
1187808565769244672,es,2021-04-21T03:27:48.000Z,1384710433442078723,"@Camila_RojasV @elfrente_amplio Te has dado una vuelta con datos por como lo han hecho otros paises y sus resultados? Desde Argentina a Alemania pasando por México, Perú, Colombia, Reino Unido, etc... ej muertes x millon de habitantes? Todos estos gobernantes deberían ser juzgados?🤔",0,0,1,0,"","Ing Civil Mecánico U de Chile
Triatleta y Runner aficionado
LATAM Airlines Group",Jorge Carrasco,"",FALSE,2019-10-25T19:10:24.000Z,JorgePatricioCC
119566412,es,2021-04-21T02:03:15.000Z,1384689157084270592,"@Postnataldeeme1 @MaiteOrsini @KarolCariola @Nora_Cuevas @Mayafernandeza @MarcelaHernando @PepaHoffmann @aracelyleuquen @erikaoliverad @joannaperezolea @Camila_RojasV @PattyRubio13 @nonaossandon Las necesitamos, nuestros bebés las necesitan, tomen buenas decisiones!!! 🙏🏼",0,0,0,0,"","",Daniela P.S.,Chile,FALSE,2010-03-04T01:15:33.000Z,danipriso
119773832,es,2021-04-21T02:28:07.000Z,1384695414272712705,"@Camila_RojasV @elfrente_amplio Para qué? No pregunto por qué, eso está claro. Pero obviamente no van a tener los votos, van a juntar a la derecha antes de las elecciones de constituyentes y con cuál resultado final?",0,0,0,0,"","Se supone que debería poner algo súper interesante, o gracioso pero... NO",Jorge Palma Troncoso,Por ahí,FALSE,2010-03-04T16:15:06.000Z,j_palmat
1198774806604369922,es,2021-04-21T01:56:27.000Z,1384687442888900608,@Camila_RojasV La izquierda siempre defendiendo delincuentes. Por eso estamos como estamos. Nadie debió haber destruido ni quemado nada. Ahora quieren indemnizar a las “victimas”  y toda la destrucción de pymes y propiedad pública quien la paga?,0,0,0,0,"",Libertad antes que todo,Rosario de Fernandez,"",FALSE,2019-11-25T01:26:20.000Z,RosariodeFerna1
1205515320368271360,es,2021-04-21T04:48:58.000Z,1384730857378885634,@Camila_RojasV Profesor?,0,0,0,0,"","Uso shampoo ""Tío Facho""",José Villarreal,"",FALSE,2019-12-13T15:50:40.000Z,JosVill81780703
1215537411939282944,es,2021-04-21T06:07:26.000Z,1384750606083108866,@Camila_RojasV Es absurdo.....deberían haber sido más 🤷🏻‍♂️,1,0,1,0,"","",Julio,"",FALSE,2020-01-10T07:34:50.000Z,Julio_ElBot
1219046993395363847,es,2021-04-21T02:54:41.000Z,1384702099867459591,"@Camila_RojasV @bmelladog Si es absurdo 
Minimo pedir unos 30 años a ver si se le pasa lo gil y lo zurdo
#ZurdosASusJaulas",0,0,0,0,"","Eres la mantequilla de mi pan y el aliento de mí vida ❤ 👨‍👩‍👧‍👦🐶 ❤             Soy Pinochetista y que!!!! ❤ DIOS      
Mi Papá  Marchó con Radetzky ❤",Csi 🇨🇱Soy 22% 🇨🇱,Muy a la DERECHA,FALSE,2020-01-20T00:01:07.000Z,Csi75219948
1222936016279031809,es,2021-04-21T02:27:35.000Z,1384695277416747009,"@Pipesebastian3 @Camila_RojasV @elfrente_amplio @gabrielboric Pensando mal, a ella le servía el TC asi podria ser fiel a su palabra y poder candidatearse 🤔",0,0,0,0,"","Viva el humor sin Censuras
Para un Cambio Real Yo #Apruebo",El Lagarto #Aprobó 💪,"",FALSE,2020-01-30T17:34:16.000Z,ElLagar76119841
1222936016279031809,es,2021-04-21T02:19:28.000Z,1384693237894504453,"@Camila_RojasV @elfrente_amplio Ojala lo hagan de Verdad 💪
Y no quede solo en Twitter como todo lo que dice @gabrielboric 😒",0,1,0,0,"","Viva el humor sin Censuras
Para un Cambio Real Yo #Apruebo",El Lagarto #Aprobó 💪,"",FALSE,2020-01-30T17:34:16.000Z,ElLagar76119841
1223044621246386182,es,2021-04-21T03:38:30.000Z,1384713123769327619,@Camila_RojasV @elfrente_amplio Difícil creerles..,0,0,0,0,"",DESCONCHATUMADRIZATE,lester,"",FALSE,2020-01-31T00:45:50.000Z,lesterchavezca1
1226928466601357312,es,2021-04-21T02:20:32.000Z,1384693504341860354,"@ElLagar76119841 @Camila_RojasV @elfrente_amplio @gabrielboric Y Pamela jiles todavía no apoya la acusación a Piñera, cachaste eso o no",0,1,0,0,"",En este mundo de sombra y de luz la verdad se logra ocultar pero siempre suele llegar alguien que no la deja de buscar... APRUEBO+CC,Alexis_sebastian,"",FALSE,2020-02-10T17:58:50.000Z,Pipesebastian3
1235663795298742272,es,2021-04-21T01:59:03.000Z,1384688097670139913,@cfelmerv @Francis25830521 @gonzalowinter @Juan_SantanaC @camila_vallejo @Camila_RojasV A @gonzalowinter deberíamos tirarle una de sus herramientas de reivindicación social en la cara y en su casa a ver si sigue opinando lo mismo.,3,1,4,0,"","Chuncha, machalina, mamá chocha , Siempre por la derecha, DogLover Marilyn y Houdini.  #ConMisHijosNoTeMetas",MaryLo💙💚💙💚💙,"Maipú, Chile",FALSE,2020-03-05T20:29:51.000Z,LoreNurse84
1236304151828746241,und,2021-04-21T03:48:15.000Z,1384715579748233217,@Camila_RojasV @elfrente_amplio #AcusacionConstitucionalAPiñera,0,0,1,0,"",Justicia,FabioLanegra,"",FALSE,2020-03-07T14:54:32.000Z,Fabiola00076602
1248742311007313926,es,2021-04-21T03:02:28.000Z,1384704059236667396,@Camila_RojasV Yo le daría 20 años al sdw !! https://t.co/fk3nft3Jgm,3,1,20,0,"","Mujer fuerte, trabajadora patriota,anticomunista, amo a mi familia y a mi país, no me callare, lucharé por un Chile libre y soberano para nuestros hijos!! 🇨🇱",Ornela Nomuty #RecuperemosChile 💚,Mi mundo,FALSE,2020-04-10T22:39:52.000Z,ONomuty
1283255738442420224,es,2021-04-21T04:13:18.000Z,1384721883459956742,"@JorgeIgnacio15 @Camila_RojasV @karina_ol @elfrente_amplio DC, frente amplio, RN, PR, PC, UDI lo mismo.",0,0,0,0,"",H,Hugo,"",FALSE,2020-07-15T04:23:17.000Z,Hugo02440018
